time [s], x [m], y [m], z[m], E [MeV], px [MeV], py [MeV], pz [MeV]
2.473E-9,-0.026335122,-0.020133704,0.3334667,998.5123309203548,-51.411663,-17.989618,337.9587
2.474E-9,-0.026350569,-0.02013911,0.33356825,998.433773467224,-51.60191,-18.419147,337.6744
2.475E-9,-0.026366074,-0.020144643,0.3336697,998.3552411341366,-51.32724,-18.15136,337.4984
2.476E-9,-0.026381496,-0.020150097,0.3337711,998.2766087112329,-51.385674,-18.522783,337.23672
2.477E-9,-0.02639694,-0.020155665,0.33387247,998.1979387876936,-50.93209,-18.598473,337.06854
2.478E-9,-0.026412247,-0.020161252,0.33397377,998.1192939724189,-50.80721,-17.622955,336.9068
2.479E-9,-0.026427517,-0.02016655,0.33407503,998.0406116486442,-50.302654,-17.074636,336.77756
2.48E-9,-0.026442638,-0.020171683,0.33417627,997.9618291798539,-50.53615,-16.91938,336.517
2.481E-9,-0.02645783,-0.020176768,0.33427742,997.8830718075139,-50.40642,-16.675001,336.315
2.482E-9,-0.026472984,-0.020181783,0.33437854,997.8042769000341,-50.590725,-17.171972,336.02838
2.483E-9,-0.026488194,-0.020186946,0.33447957,997.7254131272792,-51.551643,-17.589249,335.6264
2.484E-9,-0.026503695,-0.020192234,0.33458048,997.6465431203578,-50.435394,-18.149471,335.5317
2.485E-9,-0.02651886,-0.020197691,0.33468136,997.5676668777913,-50.88588,-18.284073,335.22162
2.486E-9,-0.026534164,-0.02020319,0.33478218,997.4887217407523,-50.877434,-18.085999,334.99866
2.487E-9,-0.026549466,-0.020208629,0.33488294,997.4097390240382,-51.69007,-17.978867,334.64468
2.488E-9,-0.026565013,-0.020214038,0.3349836,997.3307187187207,-51.510414,-18.773155,334.39322
2.489E-9,-0.026580507,-0.020219684,0.33508417,997.2516921519863,-51.98152,-18.749538,334.08575
2.49E-9,-0.026596146,-0.020225324,0.3351847,997.1725966451345,-51.4527,-18.002752,333.97263
2.491E-9,-0.026611624,-0.02023074,0.33528516,997.0934948639471,-50.95804,-18.25567,333.7985
2.492E-9,-0.026626958,-0.020236233,0.3353856,997.0143554633504,-50.94039,-18.07143,333.57474
2.493E-9,-0.026642285,-0.02024167,0.33548597,996.9351470883149,-51.240887,-18.70011,333.25723
2.494E-9,-0.026657704,-0.020247297,0.33558625,996.8559324195247,-51.191605,-19.609058,332.9755
2.495E-9,-0.02667311,-0.0202532,0.33568645,996.7766801044254,-50.55384,-19.760246,332.8267
2.496E-9,-0.026688326,-0.020259148,0.3357866,996.6973901340366,-50.078808,-20.597868,332.61023
2.497E-9,-0.026703399,-0.020265346,0.33588675,996.6180938554146,-49.631886,-20.549553,332.44247
2.498E-9,-0.026718339,-0.020271532,0.33598682,996.5386971914337,-49.985287,-21.207918,332.11014
2.499E-9,-0.026733387,-0.020277917,0.33608678,996.4593569233017,-50.609467,-21.293625,331.77173
2.5E-9,-0.026748624,-0.020284327,0.33618668,996.3799162468099,-50.97895,-21.13566,331.4866
2.501E-9,-0.026763972,-0.020290691,0.3362865,996.3004378700232,-51.325645,-21.08335,331.19748
2.502E-9,-0.026779428,-0.02029704,0.3363862,996.2209845210048,-51.73281,-20.689562,330.9197
2.503E-9,-0.026795005,-0.02030327,0.33648586,996.1413993505139,-51.814854,-20.636967,330.67065
2.504E-9,-0.02681061,-0.020309485,0.33658546,996.061839194736,-52.60362,-20.393652,330.32135
2.505E-9,-0.026826454,-0.020315628,0.33668494,995.9822413075447,-52.9888,-20.817764,329.99313
2.506E-9,-0.026842415,-0.020321898,0.33678433,995.9026370584627,-53.283897,-21.365963,329.67007
2.507E-9,-0.026858466,-0.020328334,0.33688363,995.8229323027261,-52.830532,-21.79373,329.4743
2.508E-9,-0.026874382,-0.0203349,0.3369829,995.7432525505759,-52.552242,-21.814058,329.2765
2.509E-9,-0.026890215,-0.020341473,0.33708212,995.663503649702,-52.269627,-22.138466,329.0586
2.51E-9,-0.026905963,-0.020348143,0.33718124,995.5836855834873,-52.837273,-22.63472,328.6926
2.511E-9,-0.026921885,-0.020354964,0.3372803,995.5038925087134,-52.79321,-22.931232,328.4373
2.512E-9,-0.026937796,-0.020361874,0.33737928,995.4240302504255,-53.37278,-22.731102,328.11533
2.513E-9,-0.02695388,-0.020368725,0.33747816,995.3441301881476,-52.249615,-23.344324,328.01068
2.514E-9,-0.026969628,-0.02037576,0.33757702,995.2642237114725,-52.094524,-23.271906,327.7979
2.515E-9,-0.02698533,-0.020382775,0.33767584,995.1842794176363,-52.322647,-23.14655,327.52756
2.516E-9,-0.027001103,-0.020389752,0.33777457,995.1042658937806,-52.750473,-22.797316,327.24023
2.517E-9,-0.027017007,-0.020396626,0.33787322,995.0242459357461,-52.619167,-23.787704,326.9474
2.518E-9,-0.02703287,-0.020403797,0.3379718,994.9441567243862,-52.513264,-24.12224,326.69614
2.519E-9,-0.027048705,-0.02041107,0.3380703,994.8640924769574,-51.770958,-23.536638,326.61337
2.52E-9,-0.027064318,-0.020418169,0.3381688,994.7838961302098,-51.911026,-24.404516,326.28317
2.521E-9,-0.027079972,-0.020425528,0.33826718,994.7037561505435,-51.844532,-24.878347,326.0134
2.522E-9,-0.027095608,-0.020433031,0.33836553,994.6235154569794,-51.652256,-25.124222,325.7802
2.523E-9,-0.027111188,-0.02044061,0.33846378,994.5432682895199,-51.06414,-25.30062,325.61423
2.524E-9,-0.027126592,-0.020448241,0.33856198,994.4629517986077,-50.232765,-24.961773,325.52444
2.525E-9,-0.027141744,-0.020455772,0.3386602,994.382628820516,-49.435623,-25.209145,325.38202
2.526E-9,-0.027156658,-0.020463377,0.33875835,994.3022679245985,-49.472965,-25.09059,325.1398
2.527E-9,-0.027171586,-0.020470947,0.33885646,994.2218691016608,-49.35409,-25.005627,324.9185
2.528E-9,-0.027186478,-0.020478493,0.3389545,994.1414009083417,-50.339775,-24.664436,324.547
2.529E-9,-0.02720167,-0.020485936,0.33905244,994.0609262012063,-49.410557,-24.517784,324.45438
2.53E-9,-0.027216582,-0.020493334,0.33915037,993.9804449786726,-48.85857,-24.919945,324.2606
2.531E-9,-0.027231328,-0.020500856,0.33924824,993.8998629137645,-48.67583,-25.3634,324.00668
2.532E-9,-0.02724602,-0.020508511,0.33934602,993.8192743150034,-48.139694,-24.8999,323.8755
2.533E-9,-0.027260551,-0.020516029,0.3394438,993.7386791807995,-48.017708,-25.998241,323.55975
2.534E-9,-0.027275048,-0.020523876,0.33954147,993.6580146106608,-48.136974,-26.006,323.29355
2.535E-9,-0.02728958,-0.020531729,0.33963907,993.5772491356673,-48.277317,-26.268333,323.00323
2.536E-9,-0.027304158,-0.02053966,0.3397366,993.4965400040405,-48.798393,-26.301712,322.67368
2.537E-9,-0.027318893,-0.020547602,0.33983403,993.4157928581567,-48.385525,-26.25791,322.49066
2.538E-9,-0.027333505,-0.020555532,0.33993143,993.3349133097055,-48.220406,-27.134277,322.19376
2.539E-9,-0.027348068,-0.020563727,0.34002873,993.2540586375673,-47.638863,-27.23909,322.0221
2.54E-9,-0.027362457,-0.020571953,0.340126,993.1731659182099,-48.098747,-28.337523,321.60916
2.541E-9,-0.027376985,-0.020580513,0.34022313,993.0922351423357,-48.211887,-27.744297,321.39395
2.542E-9,-0.02739155,-0.020588895,0.34032023,993.0112663006397,-48.195423,-27.711208,321.14896
2.543E-9,-0.02740611,-0.020597266,0.34041727,992.9302593838099,-48.30037,-27.863632,320.86942
2.544E-9,-0.027420703,-0.020605685,0.3405142,992.8491829074545,-48.01835,-26.944334,320.7394
2.545E-9,-0.027435213,-0.020613827,0.34061113,992.7680998098197,-48.23324,-26.709745,320.47568
2.546E-9,-0.027449789,-0.020621898,0.34070796,992.6870100892829,-48.964626,-26.857912,320.10083
2.547E-9,-0.027464585,-0.020630015,0.3408047,992.6058507786462,-49.439682,-26.773968,319.783
2.548E-9,-0.027479528,-0.020638106,0.34090135,992.5246218608382,-50.1963,-27.074577,319.38748
2.549E-9,-0.0274947,-0.02064629,0.34099787,992.4433548067113,-50.618576,-27.557495,319.02686
2.55E-9,-0.027510002,-0.02065462,0.34109432,992.3620496068962,-51.309776,-27.653158,318.65506
2.551E-9,-0.027525513,-0.02066298,0.34119067,992.2807692382232,-51.39036,-27.25523,318.42303
2.552E-9,-0.02754105,-0.02067122,0.34128693,992.1993247326869,-51.01064,-26.974794,318.25436
2.553E-9,-0.027556473,-0.020679377,0.34138316,992.1179680360597,-50.973965,-27.225994,317.98495
2.554E-9,-0.027571887,-0.020687608,0.3414793,992.0364786639652,-50.74012,-27.2585,317.76538
2.555E-9,-0.027587231,-0.020695852,0.3415754,991.955014100942,-50.063564,-27.563766,317.59192
2.556E-9,-0.027602373,-0.020704187,0.34167147,991.873479835004,-49.831383,-27.752182,317.3573
2.557E-9,-0.027617443,-0.020712582,0.34176743,991.7919073575868,-50.211273,-27.153915,317.09415
2.558E-9,-0.027632633,-0.020720797,0.34186336,991.7102966592613,-50.03903,-27.208672,316.86136
2.559E-9,-0.02764777,-0.020729026,0.3419592,991.6286792444034,-51.06105,-27.437187,316.42276
2.56E-9,-0.027663218,-0.020737328,0.34205493,991.546960562131,-50.71198,-27.703562,316.19962
2.561E-9,-0.02767856,-0.02074571,0.3421506,991.4652036254222,-51.01011,-28.061472,315.86365
2.562E-9,-0.027693994,-0.0207542,0.34224617,991.3834714680289,-51.236588,-28.121021,315.56488
2.563E-9,-0.027709499,-0.02076271,0.34234166,991.3016695234604,-51.79123,-27.803614,315.2453
2.564E-9,-0.027725173,-0.020771123,0.3424371,991.2197977744391,-51.559467,-28.199993,314.9906
2.565E-9,-0.027740778,-0.020779658,0.3425324,991.1378877330843,-51.413265,-28.598883,314.7207
2.566E-9,-0.02775634,-0.020788316,0.34262767,991.0559709219252,-51.398746,-28.562592,314.46826
2.567E-9,-0.0277719,-0.020796962,0.34272286,990.9740158046527,-51.700268,-28.674442,314.15015
2.568E-9,-0.027787551,-0.020805642,0.34281796,990.8919592972787,-51.984608,-28.223858,313.8852
2.569E-9,-0.027803289,-0.020814188,0.342913,990.8099275340352,-52.648308,-27.686945,313.56317
2.57E-9,-0.02781923,-0.02082257,0.34300795,990.7278258936709,-53.30261,-26.87313,313.2639
2.571E-9,-0.027835371,-0.020830708,0.34310278,990.6456543588126,-53.28482,-26.929676,313.00217
2.572E-9,-0.027851507,-0.020838862,0.34319758,990.5634760074691,-53.688385,-26.637943,312.69794
2.573E-9,-0.027867766,-0.020846931,0.3432923,990.4812592876253,-53.957897,-26.512915,312.40155
2.574E-9,-0.027884109,-0.020854961,0.34338692,990.3989726367854,-53.785698,-27.212027,312.11017
2.575E-9,-0.027900402,-0.020863203,0.34348145,990.3166791486449,-54.46515,-26.911808,311.757
2.576E-9,-0.0279169,-0.020871356,0.3435759,990.2343157051264,-55.033592,-26.878124,311.39825
2.577E-9,-0.027933573,-0.0208795,0.34367022,990.151913849587,-54.311676,-26.75008,311.27402
2.578E-9,-0.02795003,-0.020887604,0.34376454,990.0695051358769,-54.219864,-26.740698,311.0285
2.579E-9,-0.027966458,-0.020895706,0.34385878,989.986994864074,-53.69256,-26.45368,310.88193
2.58E-9,-0.02798273,-0.020903723,0.34395298,989.9044777148955,-53.514526,-26.830347,310.61746
2.581E-9,-0.027998948,-0.020911854,0.34404713,989.8219221152864,-53.57567,-27.210165,310.3106
2.582E-9,-0.028015185,-0.020920102,0.3441412,989.7393280556249,-53.695065,-27.549675,309.99637
2.583E-9,-0.028031461,-0.020928452,0.34423515,989.656663949675,-53.310295,-28.035269,309.75525
2.584E-9,-0.028047621,-0.02093695,0.34432903,989.5739613591295,-53.09109,-28.349752,309.49997
2.585E-9,-0.028063716,-0.020945545,0.34442288,989.4912202743387,-53.45084,-28.832329,309.12872
2.586E-9,-0.028079921,-0.020954287,0.3445166,989.4084091011154,-52.567387,-28.254889,309.06857
2.587E-9,-0.028095862,-0.020962853,0.3446103,989.3255909962099,-51.606678,-27.942312,308.99374
2.588E-9,-0.02811151,-0.020971326,0.344704,989.242734368062,-52.00499,-27.779146,308.67618
2.589E-9,-0.028127281,-0.02097975,0.3447976,989.159807614523,-52.66024,-27.380795,308.33478
2.59E-9,-0.028143253,-0.020988055,0.34489113,989.0768739081913,-53.007206,-27.45426,308.0025
2.591E-9,-0.02815933,-0.020996382,0.34498456,988.9938700517814,-53.0872,-27.84582,307.6869
2.592E-9,-0.028175434,-0.02100483,0.34507787,988.9107960276295,-53.633144,-27.46592,307.35925
2.593E-9,-0.028191704,-0.021013161,0.34517112,988.827746627288,-53.73192,-27.925879,307.03305
2.594E-9,-0.028208006,-0.021021634,0.3452643,988.7445954340282,-53.949055,-27.648382,306.75223
2.595E-9,-0.028224375,-0.021030022,0.34535736,988.6614056389578,-53.166706,-27.260242,306.65546
2.596E-9,-0.028240507,-0.021038294,0.3454504,988.5782088433874,-53.366756,-26.538464,306.41562
2.597E-9,-0.028256703,-0.021046348,0.34554338,988.4949102043976,-54.176907,-26.120226,306.04053
2.598E-9,-0.028273145,-0.021054275,0.34563628,988.4116045453939,-54.693356,-26.350254,305.6596
2.599E-9,-0.028289745,-0.021062274,0.34572905,988.3282602455522,-54.226994,-24.992493,305.5872
2.6E-9,-0.028306205,-0.02106986,0.3458218,988.24481405166,-53.946808,-24.607527,305.39822
2.601E-9,-0.028322581,-0.02107733,0.3459145,988.1613924354665,-53.77162,-24.560642,305.16278
2.602E-9,-0.028338907,-0.021084785,0.34600717,988.0779005220186,-53.854767,-24.554552,304.8781
2.603E-9,-0.028355258,-0.021092242,0.34609973,987.9943699232299,-53.573956,-24.403566,304.6689
2.604E-9,-0.028371526,-0.021099651,0.34619224,987.9107373644645,-54.184975,-24.01624,304.3204
2.605E-9,-0.02838798,-0.021106943,0.34628466,987.8271293601932,-54.115658,-24.10654,304.054
2.606E-9,-0.028404415,-0.021114266,0.346377,987.7434510033463,-53.915768,-23.856672,303.83728
2.607E-9,-0.028420791,-0.021121511,0.34646928,987.6597655569452,-53.60842,-23.654846,303.63522
2.608E-9,-0.028437074,-0.021128695,0.3465615,987.5759464466518,-53.90625,-23.440548,303.32648
2.609E-9,-0.028453449,-0.021135816,0.34665364,987.4921518675477,-53.48393,-23.408096,303.1308
2.61E-9,-0.028469697,-0.021142928,0.34674573,987.4083185288647,-53.834175,-23.024069,302.8249
2.611E-9,-0.028486054,-0.021149924,0.34683773,987.3243831183346,-52.716698,-22.595778,302.78015
2.612E-9,-0.028502071,-0.02115679,0.34692973,987.2404405715965,-52.841568,-22.114153,302.52008
2.613E-9,-0.02851813,-0.021163508,0.34702167,987.1563959170807,-52.966457,-22.453339,302.19894
2.614E-9,-0.028534226,-0.021170333,0.34711352,987.0723757658301,-53.49543,-22.692871,301.8131
2.615E-9,-0.028550485,-0.02117723,0.34720525,986.9882851381773,-52.660717,-22.099985,301.72885
2.616E-9,-0.02856649,-0.021183947,0.34729695,986.9041556807834,-52.361473,-21.54807,301.54556
2.617E-9,-0.028582407,-0.021190498,0.34738863,986.8199557163404,-52.84531,-21.70931,301.17383
2.618E-9,-0.028598472,-0.021197097,0.34748018,986.7357168968801,-52.49816,-21.472303,300.97546
2.619E-9,-0.028614433,-0.021203626,0.34757167,986.651407539664,-52.72837,-21.289103,300.67178
2.62E-9,-0.028630467,-0.021210099,0.3476631,986.5670909775979,-52.742786,-21.560623,300.37302
2.621E-9,-0.028646505,-0.021216655,0.34775445,986.4827038524294,-53.151802,-21.82411,300.00452
2.622E-9,-0.028662669,-0.021223292,0.34784567,986.3982778269637,-53.4182,-22.056364,299.6624
2.623E-9,-0.028678916,-0.02123,0.3479368,986.313781207583,-53.528637,-22.003033,299.3684
2.624E-9,-0.028695198,-0.021236692,0.34802786,986.2292773488323,-53.423527,-21.547451,299.14178
2.625E-9,-0.028711447,-0.021243246,0.34811887,986.1447028707298,-53.037445,-21.256718,298.9524
2.626E-9,-0.028727584,-0.021249713,0.3482098,986.0600577551045,-53.014442,-21.449026,298.66345
2.627E-9,-0.028743712,-0.02125624,0.34830067,985.9753736782679,-52.556118,-22.02767,298.4227
2.628E-9,-0.028759703,-0.021262942,0.34839147,985.8906823274069,-52.11244,-21.834356,298.23477
2.629E-9,-0.02877556,-0.021269586,0.34848222,985.8058886007934,-52.022724,-20.98391,298.0312
2.63E-9,-0.028791392,-0.021275971,0.3485729,985.7210875800517,-51.672543,-20.102846,297.87225
2.631E-9,-0.028807119,-0.02128209,0.34866357,985.6362158524818,-51.34875,-19.778603,297.66904
2.632E-9,-0.028822748,-0.02128811,0.34875417,985.5512416916738,-51.68321,-20.092707,297.30872
2.633E-9,-0.02883848,-0.021294225,0.34884468,985.466323625521,-52.205902,-20.124592,296.93335
2.634E-9,-0.028854372,-0.021300353,0.34893507,985.38130310048,-51.07186,-19.453213,296.89316
2.635E-9,-0.028869921,-0.021306274,0.34902546,985.2962435227286,-51.151455,-19.14263,296.6172
2.636E-9,-0.028885495,-0.021312103,0.3491158,985.2111131630621,-51.805626,-18.736553,296.24664
2.637E-9,-0.028901272,-0.021317808,0.349206,985.1259437249636,-51.52105,-18.989162,295.99686
2.638E-9,-0.02891696,-0.021323591,0.34929612,985.0407351982963,-52.017838,-19.124836,295.61737
2.639E-9,-0.028932802,-0.021329416,0.34938616,984.9554558455931,-52.65041,-19.167542,295.21823
2.64E-9,-0.02894884,-0.021335253,0.34947607,984.8701373785277,-52.4494,-19.797646,294.92764
2.641E-9,-0.028964816,-0.021341285,0.34956592,984.784779786934,-51.473095,-19.432802,294.8388
2.642E-9,-0.028980495,-0.021347204,0.34965572,984.6993195894877,-51.390324,-18.205978,294.6462
2.643E-9,-0.028996153,-0.021352751,0.3497455,984.6138837127984,-51.14886,-18.71119,294.3708
2.644E-9,-0.029011738,-0.021358453,0.3498352,984.5283451988571,-50.702873,-18.763016,294.15854
2.645E-9,-0.029027186,-0.02136417,0.34992483,984.4427675086043,-51.20803,-19.080257,293.76395
2.646E-9,-0.029042792,-0.021369984,0.35001436,984.3571506318223,-51.830208,-19.188068,293.3606
2.647E-9,-0.029058589,-0.021375831,0.35010377,984.2714628089143,-51.267418,-19.000326,293.18417
2.648E-9,-0.029074214,-0.021381624,0.3501931,984.1857357734871,-51.819496,-18.854765,292.80847
2.649E-9,-0.02909001,-0.02138737,0.35028237,984.0999377603882,-51.433205,-18.794054,292.59207
2.65E-9,-0.02910569,-0.0213931,0.35037157,984.0141005087274,-51.688946,-18.52527,292.27527
2.651E-9,-0.029121447,-0.021398747,0.35046068,983.9282557686815,-51.685688,-18.20837,292.0065
2.652E-9,-0.029137207,-0.0214043,0.3505497,983.8422764854131,-51.490532,-17.610891,291.78796
2.653E-9,-0.029152907,-0.02140967,0.3506387,983.7562896876441,-50.63345,-17.907162,291.62994
2.654E-9,-0.029168349,-0.021415131,0.35072762,983.6702318358526,-50.049473,-17.558788,291.46164
2.655E-9,-0.029183613,-0.021420486,0.3508165,983.5841346829462,-49.678535,-17.84281,291.21716
2.656E-9,-0.029198766,-0.021425927,0.35090533,983.4979982186034,-49.045605,-17.762611,291.03833
2.657E-9,-0.029213727,-0.021431345,0.3509941,983.4117588782432,-50.06958,-17.585651,290.58304
2.658E-9,-0.029229,-0.02143671,0.35108274,983.3254801946301,-50.11002,-17.339317,290.29883
2.659E-9,-0.029244287,-0.021442,0.3511713,983.2392257228146,-49.1322,-17.163776,290.18402
2.66E-9,-0.02925928,-0.021447238,0.35125986,983.1528047562088,-49.04862,-16.774801,289.92816
2.661E-9,-0.029274246,-0.021452356,0.3513483,983.0664079806613,-49.11509,-17.072424,289.6063
2.662E-9,-0.029289234,-0.021457566,0.3514367,982.9799082382101,-49.460106,-17.513153,289.22748
2.663E-9,-0.02930433,-0.021462912,0.35152498,982.8934008833307,-48.64633,-17.526276,289.0706
2.664E-9,-0.029319176,-0.021468261,0.3516132,982.806822320643,-47.823696,-17.716831,288.9018
2.665E-9,-0.029333774,-0.021473669,0.35170138,982.7201725313264,-48.13202,-17.954039,288.541
2.666E-9,-0.029348468,-0.021479148,0.35178947,982.6334832988341,-48.314163,-17.48879,288.2437
2.667E-9,-0.029363219,-0.021484489,0.35187748,982.546722807623,-47.919567,-17.484497,288.014
2.668E-9,-0.02937785,-0.021489827,0.35196543,982.4599228467287,-47.697006,-17.935078,287.727
2.669E-9,-0.029392414,-0.021495303,0.35205328,982.373051594963,-48.305527,-18.060627,287.32074
2.67E-9,-0.029407166,-0.021500818,0.35214102,982.2861726604931,-48.239338,-18.472271,287.00836
2.671E-9,-0.0294219,-0.02150646,0.35222867,982.1991905922139,-48.165585,-18.714455,286.70724
2.672E-9,-0.02943661,-0.021512177,0.35231623,982.112169001077,-47.86877,-18.837349,286.45065
2.673E-9,-0.029451232,-0.02151793,0.35240373,982.0250760545781,-48.008392,-18.876007,286.126
2.674E-9,-0.029465899,-0.021523697,0.35249114,981.9379117337307,-47.142475,-18.442272,285.99915
2.675E-9,-0.0294803,-0.021529332,0.35257852,981.8506760195258,-46.728252,-17.962477,285.79822
2.676E-9,-0.02949458,-0.021534821,0.35266584,981.76346438437,-46.583366,-17.760117,285.53464
2.677E-9,-0.029508814,-0.021540247,0.3527531,981.6761176681441,-46.367664,-18.09864,285.24814
2.678E-9,-0.029522983,-0.021545779,0.35284027,981.5887631793673,-46.684937,-18.362486,284.87863
2.679E-9,-0.029537251,-0.021551391,0.35292736,981.5013372380091,-46.098625,-18.613876,284.65646
2.68E-9,-0.029551342,-0.02155708,0.35301435,981.4138398249742,-46.35818,-17.955809,284.3548
2.681E-9,-0.029565513,-0.021562569,0.35310128,981.3263027658028,-46.280346,-18.272057,284.045
2.682E-9,-0.029579662,-0.021568155,0.3531881,981.2386942023842,-46.76258,-18.081642,283.67535
2.683E-9,-0.029593958,-0.021573683,0.35327482,981.1510141155642,-46.03837,-17.628237,283.5191
2.684E-9,-0.029608035,-0.021579072,0.35336152,981.0633261925552,-45.719887,-18.33086,283.22238
2.685E-9,-0.029622016,-0.021584678,0.35344812,980.975534863128,-44.859814,-18.07192,283.07248
2.686E-9,-0.029635735,-0.021590205,0.3535347,980.8877356762088,-43.707798,-18.094564,282.94684
2.687E-9,-0.029649103,-0.021595739,0.35362124,980.7998011826878,-43.16106,-17.777216,282.74612
2.688E-9,-0.029662304,-0.021601176,0.35370773,980.7118588046134,-43.363453,-17.981873,282.3969
2.689E-9,-0.02967557,-0.021606676,0.3537941,980.6238129374588,-42.308594,-17.86483,282.25867
2.69E-9,-0.029688513,-0.021612143,0.35388047,980.5357591643458,-42.439487,-18.086966,281.9187
2.691E-9,-0.029701497,-0.021617677,0.3539667,980.4476337367539,-43.04128,-18.373398,281.5021
2.692E-9,-0.029714668,-0.021623299,0.35405284,980.3594685114231,-43.06506,-18.16081,281.20496
2.693E-9,-0.029727846,-0.021628855,0.3541389,980.271199719751,-42.057987,-17.980543,281.06125
2.694E-9,-0.029740717,-0.021634359,0.35422492,980.1828592155649,-42.18423,-18.742416,280.68433
2.695E-9,-0.029753627,-0.021640094,0.3543108,980.0945107488359,-42.665974,-18.923965,280.29044
2.696E-9,-0.029766688,-0.021645887,0.3543966,980.0060586547412,-42.787445,-18.304857,280.00366
2.697E-9,-0.029779786,-0.021651492,0.35448232,979.9175347956582,-42.71652,-18.059643,279.72055
2.698E-9,-0.029792864,-0.02165702,0.35456797,979.8290029387781,-42.31431,-17.882792,279.48273
2.699E-9,-0.029805819,-0.021662494,0.35465354,979.7403992895261,-42.444946,-18.243013,279.12872
2.7E-9,-0.029818816,-0.02166808,0.354739,979.6517238284226,-41.86729,-16.805515,278.99493
2.701E-9,-0.029831637,-0.021673227,0.35482445,979.5629765359653,-41.99939,-16.253681,278.696
2.702E-9,-0.0298445,-0.021678206,0.3549098,979.4741573926287,-41.286667,-15.8264265,278.51492
2.703E-9,-0.029857146,-0.021683052,0.3549951,979.3852982866345,-40.909733,-16.107534,278.2418
2.704E-9,-0.029869676,-0.021687986,0.35508034,979.2963353857707,-41.15476,-16.053337,277.89557
2.705E-9,-0.029882284,-0.021692904,0.35516545,979.2073963160204,-41.01418,-15.634581,277.6265
2.706E-9,-0.02989485,-0.021697694,0.35525054,979.1183215015435,-40.61333,-16.164557,277.34082
2.707E-9,-0.029907294,-0.021702647,0.3553355,979.029174744042,-41.147663,-15.772687,276.96976
2.708E-9,-0.029919902,-0.02170748,0.35542038,978.9399879461457,-40.663406,-15.62663,276.73422
2.709E-9,-0.029932363,-0.02171227,0.35550517,978.8507930221031,-40.316444,-15.88159,276.45465
2.71E-9,-0.02994472,-0.021717137,0.3555899,978.7614622572754,-40.482025,-16.465307,276.07983
2.711E-9,-0.029957129,-0.021722183,0.35567454,978.6720914075357,-40.285477,-16.032772,275.81708
2.712E-9,-0.029969476,-0.021727098,0.35575908,978.5826485279616,-40.899715,-15.735853,275.42615
2.713E-9,-0.029982015,-0.021731922,0.3558435,978.4931335988005,-41.40539,-15.736038,275.03232
2.714E-9,-0.02999471,-0.021736747,0.35592782,978.4035466002767,-41.027378,-16.119446,274.74796
2.715E-9,-0.03000729,-0.02174169,0.35601208,978.3139513980162,-40.795662,-16.106585,274.4639
2.716E-9,-0.0300198,-0.021746628,0.35609624,978.224220207208,-40.47368,-16.182669,274.18723
2.717E-9,-0.030032212,-0.021751592,0.35618034,978.1344488361506,-40.618824,-16.971899,273.79752
2.718E-9,-0.030044671,-0.021756796,0.3562643,978.0446053222726,-40.27829,-17.207222,273.5121
2.719E-9,-0.030057024,-0.021762075,0.3563482,977.9547216001363,-40.777046,-17.527988,273.09604
2.72E-9,-0.030069534,-0.021767452,0.35643196,977.8647657012701,-41.06411,-17.688263,272.7203
2.721E-9,-0.030082133,-0.021772878,0.35651565,977.7747376057534,-40.09502,-18.216187,272.50687
2.722E-9,-0.030094434,-0.021778468,0.35659924,977.6846053303693,-40.482372,-18.214735,272.12616
2.723E-9,-0.030106856,-0.021784056,0.35668275,977.5944647449678,-40.426647,-17.769424,271.8398
2.724E-9,-0.030119263,-0.02178951,0.35676616,977.5042519089111,-39.418236,-17.43422,271.6851
2.725E-9,-0.030131359,-0.02179486,0.35684955,977.4139668021938,-39.839916,-16.86871,271.33417
2.726E-9,-0.030143587,-0.021800037,0.35693285,977.3235774297068,-39.548126,-16.469788,271.0757
2.727E-9,-0.030155728,-0.021805093,0.35701606,977.2331157405586,-39.327225,-16.279154,270.79318
2.728E-9,-0.030167801,-0.02181009,0.35709918,977.1426456766688,-39.72683,-15.789595,270.437
2.729E-9,-0.030179998,-0.021814939,0.3571822,977.0520712838186,-39.574066,-15.247446,270.16315
2.73E-9,-0.030192148,-0.02181962,0.35726517,976.9613925329905,-39.60524,-15.804122,269.79852
2.731E-9,-0.03020431,-0.021824474,0.357348,976.8706733749356,-40.139137,-15.941881,269.38275
2.732E-9,-0.030216636,-0.021829369,0.35743073,976.7798818055171,-40.635128,-15.8215475,268.986
2.733E-9,-0.030229118,-0.021834228,0.35751334,976.6890498003958,-40.725002,-15.294711,268.6728
2.734E-9,-0.030241627,-0.021838926,0.3575959,976.5981453494575,-41.1591,-16.238512,268.2204
2.735E-9,-0.03025427,-0.021843914,0.35767826,976.5071684324698,-41.041985,-16.586508,267.88553
2.736E-9,-0.03026688,-0.02184901,0.35776058,976.416119029177,-40.469593,-17.246002,267.5989
2.737E-9,-0.030279312,-0.02185431,0.3578428,976.3249331037285,-40.20579,-17.646568,267.27985
2.738E-9,-0.030291667,-0.021859732,0.3579249,976.2337706717587,-39.5171,-17.595745,267.05267
2.739E-9,-0.030303812,-0.021865139,0.35800698,976.1425036847847,-39.652325,-17.220116,266.72327
2.74E-9,-0.030315997,-0.02187043,0.35808897,976.0511321134769,-39.54421,-17.165522,266.40836
2.741E-9,-0.03032815,-0.021875707,0.35817084,975.9597199679913,-39.74459,-17.943995,265.99197
